1.310219063303403573e+02
1.315059061939063838e+02
1.311883014200929836e+02
1.310987466639338948e+02
1.311631284794042074e+02
1.309893112216298334e+02
1.310555342853306797e+02
1.305137809600591368e+02
1.306556098922624756e+02
1.305516800513519229e+02
1.305352938611930824e+02
1.304114677723703721e+02
1.301141277427396403e+02
1.303858115315138377e+02
1.301713549666314975e+02
1.302473622871905263e+02
1.298562327329371158e+02
1.299692257025430990e+02
1.298176652592404139e+02
